##################################################################################
# Grid of water world sub-Neptune atmospheric escape models 
#   wind-ae (Broome+2025)
#
# Atmosphere Composition
#  HI: 1.12e-01
#  OI: 8.88e-01
#
# Parameters:
#   Mp: planet mass (M_earth)
#   Rp: planet radius (R_earth)
#   grav: planet gravity (m/s^2)
#   Teq: equilibrium temperature (K)
#   a: semi-major axis (au)
#   Fxuv: total XUV flux at planet's orbit (Fuv_earth)
#   mstar: stellar mass (Msun)
#   lstar: stellar luminosity (Lsun)
#   Mdot: atmospheric mass-loss rate (kg/s)
#   Mdot_OW17: atmospheric mass-loss rate from Owen & Wu 2017 (kg/s) [IGNORE FOR NOW]
#   ramp_to: 0- ramp success, else- ramp failed
#   run_wind: sim.run_wind() output. 0- wind launched, else- wind failed
#   rochelim: 0- planet outside Roche limit, 1- planet within Roche limit
#
# Created: November 03, 2025
# Units: SI, astronomical
# Pure H2O atmosphere, no conductive or bolometric heat/cool, static bcs.
##################################################################################

Mp	Rp	grav	Teq	a	Fxuv	mstar	lstar	Mdot	MdotOW17	ramp_to	run_wind	rochelim
7.00000	1.51185	30.000000	400	0.01644	2.36354e+03	0.100	0.00115	4.41365e+04	1.68854e+06	0	0	0
7.00000	1.51185	30.000000	400	0.04070	7.33145e-02	0.220	0.00707	0.00000e+00	1.24940e+06	10	1	1
7.00000	1.51185	30.000000	400	0.04070	9.82388e-01	0.220	0.00707	0.00000e+00	1.24940e+06	10	1	1
7.00000	1.51185	30.000000	400	0.04070	1.31636e+01	0.220	0.00707	8.28751e+00	1.24940e+06	0	0	0
7.00000	1.51185	30.000000	400	0.04070	1.76388e+02	0.220	0.00707	4.09532e+02	1.24940e+06	0	0	0
7.00000	1.51185	30.000000	400	0.04070	2.36354e+03	0.220	0.00707	2.16064e+04	1.24940e+06	0	0	0
7.00000	1.51185	30.000000	400	0.05815	7.33145e-02	0.300	0.01442	0.00000e+00	6.58536e+05	10	1	1
7.00000	1.51185	30.000000	400	0.05815	9.82388e-01	0.300	0.01442	0.00000e+00	6.58536e+05	10	1	1
7.00000	1.51185	30.000000	400	0.05815	1.31636e+01	0.300	0.01442	6.22368e+00	6.58536e+05	0	0	0
7.00000	1.51185	30.000000	400	0.05815	1.76388e+02	0.300	0.01442	3.37613e+02	6.58536e+05	0	0	0
7.00000	1.51185	30.000000	400	0.05815	2.36354e+03	0.300	0.01442	0.00000e+00	6.58536e+05	10	1	1
7.00000	1.51185	30.000000	400	0.14646	7.33145e-02	0.550	0.09151	0.00000e+00	1.00618e+05	10	1	1
7.00000	1.51185	30.000000	400	0.14646	9.82388e-01	0.550	0.09151	2.88566e-01	1.00618e+05	0	0	0
7.00000	1.51185	30.000000	400	0.14646	1.31636e+01	0.550	0.09151	2.19864e+00	1.00618e+05	0	0	0
7.00000	1.51185	30.000000	400	0.14646	1.76388e+02	0.550	0.09151	1.01061e+03	1.00618e+05	1	0	0
7.00000	1.51185	30.000000	400	0.14646	2.36354e+03	0.550	0.09151	0.00000e+00	1.00618e+05	10	1	1
7.00000	1.51185	30.000000	400	0.48417	7.33145e-02	1.000	1.00000	0.00000e+00	9.04130e+03	10	1	1
7.00000	1.51185	30.000000	400	0.48417	9.82388e-01	1.000	1.00000	0.00000e+00	9.04130e+03	10	1	1
7.00000	1.51185	30.000000	400	0.48417	1.31636e+01	1.000	1.00000	0.00000e+00	9.04130e+03	10	1	1
7.00000	1.51185	30.000000	400	0.48417	1.76388e+02	1.000	1.00000	0.00000e+00	9.04130e+03	10	1	1
7.00000	1.51185	30.000000	400	0.48417	2.36354e+03	1.000	1.00000	0.00000e+00	9.04130e+03	10	1	1
7.00000	1.51185	30.000000	675	0.00577	7.33145e-02	0.100	0.00115	0.00000e+00	1.94557e+07	10	1	1
7.00000	1.51185	30.000000	675	0.00577	9.82388e-01	0.100	0.00115	0.00000e+00	1.94557e+07	10	1	1
7.00000	1.51185	30.000000	675	0.00577	1.31636e+01	0.100	0.00115	0.00000e+00	1.94557e+07	10	1	1
7.00000	1.51185	30.000000	675	0.00577	1.76388e+02	0.100	0.00115	0.00000e+00	1.94557e+07	10	1	1
7.00000	1.51185	30.000000	675	0.00577	2.36354e+03	0.100	0.00115	0.00000e+00	1.94557e+07	10	1	1
7.00000	1.51185	30.000000	675	0.01429	7.33145e-02	0.220	0.00707	1.01343e-01	1.18938e+07	0	0	0
7.00000	1.51185	30.000000	675	0.01429	9.82388e-01	0.220	0.00707	3.43492e+00	1.18938e+07	0	0	0
7.00000	1.51185	30.000000	675	0.01429	1.31636e+01	0.220	0.00707	1.02305e+02	1.18938e+07	0	0	0
7.00000	1.51185	30.000000	675	0.01429	1.76388e+02	0.220	0.00707	2.85438e+03	1.18938e+07	0	0	0
7.00000	1.51185	30.000000	675	0.01429	2.36354e+03	0.220	0.00707	9.94985e+04	1.18938e+07	0	0	0
7.00000	1.51185	30.000000	675	0.02042	7.33145e-02	0.300	0.01442	1.97899e-02	6.02331e+06	0	0	0
7.00000	1.51185	30.000000	675	0.02042	9.82388e-01	0.300	0.01442	1.01796e+00	6.02331e+06	0	0	0
7.00000	1.51185	30.000000	675	0.02042	1.31636e+01	0.300	0.01442	4.25465e+01	6.02331e+06	0	0	0
7.00000	1.51185	30.000000	675	0.02042	1.76388e+02	0.300	0.01442	1.40744e+03	6.02331e+06	0	0	0
7.00000	1.51185	30.000000	675	0.02042	2.36354e+03	0.300	0.01442	5.71866e+04	6.02331e+06	0	0	0
7.00000	1.51185	30.000000	675	0.05143	7.33145e-02	0.550	0.09151	0.00000e+00	8.62193e+05	10	1	1
7.00000	1.51185	30.000000	675	0.05143	9.82388e-01	0.550	0.09151	3.04272e+00	8.62193e+05	1	0	0
7.00000	1.51185	30.000000	675	0.05143	1.31636e+01	0.550	0.09151	9.08985e+00	8.62193e+05	0	0	0
7.00000	1.51185	30.000000	675	0.05143	1.76388e+02	0.550	0.09151	4.37313e+02	8.62193e+05	0	0	0
7.00000	1.51185	30.000000	675	0.05143	2.36354e+03	0.550	0.09151	0.00000e+00	8.62193e+05	10	1	1
7.00000	1.51185	30.000000	675	0.17002	7.33145e-02	1.000	1.00000	0.00000e+00	7.47738e+04	10	1	1
7.00000	1.51185	30.000000	675	0.17002	9.82388e-01	1.000	1.00000	0.00000e+00	7.47738e+04	10	1	1
7.00000	1.51185	30.000000	675	0.17002	1.31636e+01	1.000	1.00000	3.14025e+01	7.47738e+04	1	0	0
7.00000	1.51185	30.000000	675	0.17002	1.76388e+02	1.000	1.00000	0.00000e+00	7.47738e+04	10	1	1
7.00000	1.51185	30.000000	675	0.17002	2.36354e+03	1.000	1.00000	0.00000e+00	7.47738e+04	10	1	1
7.00000	1.51185	30.000000	950	0.00291	7.33145e-02	0.100	0.00115	0.00000e+00	1.69110e+08	10	1	1
7.00000	1.51185	30.000000	950	0.00291	9.82388e-01	0.100	0.00115	0.00000e+00	1.69110e+08	10	1	1
7.00000	1.51185	30.000000	950	0.00291	1.31636e+01	0.100	0.00115	0.00000e+00	1.69110e+08	10	1	1
7.00000	1.51185	30.000000	950	0.00291	1.76388e+02	0.100	0.00115	0.00000e+00	1.69110e+08	10	1	1
7.00000	1.51185	30.000000	950	0.00291	2.36354e+03	0.100	0.00115	0.00000e+00	1.69110e+08	10	1	1
7.00000	1.51185	30.000000	950	0.00722	7.33145e-02	0.220	0.00707	0.00000e+00	6.24873e+07	10	1	1
7.00000	1.51185	30.000000	950	0.00722	9.82388e-01	0.220	0.00707	0.00000e+00	6.24873e+07	10	1	1
7.00000	1.51185	30.000000	950	0.00722	1.31636e+01	0.220	0.00707	0.00000e+00	6.24873e+07	10	1	1
7.00000	1.51185	30.000000	950	0.00722	1.76388e+02	0.220	0.00707	0.00000e+00	6.24873e+07	10	1	1
7.00000	1.51185	30.000000	950	0.00722	2.36354e+03	0.220	0.00707	0.00000e+00	6.24873e+07	10	1	1
7.00000	1.51185	30.000000	950	0.01031	7.33145e-02	0.300	0.01442	4.13770e+00	2.91432e+07	0	0	0
7.00000	1.51185	30.000000	950	0.01031	9.82388e-01	0.300	0.01442	5.15412e+01	2.91432e+07	0	0	0
7.00000	1.51185	30.000000	950	0.01031	1.31636e+01	0.300	0.01442	7.30333e+02	2.91432e+07	0	0	0
7.00000	1.51185	30.000000	950	0.01031	1.76388e+02	0.300	0.01442	1.42820e+04	2.91432e+07	0	0	0
7.00000	1.51185	30.000000	950	0.01031	2.36354e+03	0.300	0.01442	3.37999e+05	2.91432e+07	0	0	0
7.00000	1.51185	30.000000	950	0.02597	7.33145e-02	0.550	0.09151	1.58599e-02	3.69822e+06	0	0	0
7.00000	1.51185	30.000000	950	0.02597	9.82388e-01	0.550	0.09151	2.38646e+00	3.69822e+06	1	0	0
7.00000	1.51185	30.000000	950	0.02597	1.31636e+01	0.550	0.09151	0.00000e+00	3.69822e+06	10	1	1
7.00000	1.51185	30.000000	950	0.02597	1.76388e+02	0.550	0.09151	1.28240e+03	3.69822e+06	0	0	0
7.00000	1.51185	30.000000	950	0.02597	2.36354e+03	0.550	0.09151	0.00000e+00	3.69822e+06	10	1	1
7.00000	1.51185	30.000000	950	0.08584	7.33145e-02	1.000	1.00000	0.00000e+00	3.02456e+05	10	1	1
7.00000	1.51185	30.000000	950	0.08584	9.82388e-01	1.000	1.00000	0.00000e+00	3.02456e+05	10	1	1
7.00000	1.51185	30.000000	950	0.08584	1.31636e+01	1.000	1.00000	3.74626e+01	3.02456e+05	1	0	0
7.00000	1.51185	30.000000	950	0.08584	1.76388e+02	1.000	1.00000	6.48078e+02	3.02456e+05	1	0	0
7.00000	1.51185	30.000000	950	0.08584	2.36354e+03	1.000	1.00000	0.00000e+00	3.02456e+05	10	1	1
7.00000	1.51185	30.000000	1225	0.00175	7.33145e-02	0.100	0.00115	0.00000e+00	7.55373e+09	10	1	1
7.00000	1.51185	30.000000	1225	0.00175	9.82388e-01	0.100	0.00115	0.00000e+00	7.55373e+09	10	1	1
7.00000	1.51185	30.000000	1225	0.00175	1.31636e+01	0.100	0.00115	0.00000e+00	7.55373e+09	10	1	1
7.00000	1.51185	30.000000	1225	0.00175	1.76388e+02	0.100	0.00115	0.00000e+00	7.55373e+09	10	1	1
7.00000	1.51185	30.000000	1225	0.00175	2.36354e+03	0.100	0.00115	0.00000e+00	7.55373e+09	10	1	1
7.00000	1.51185	30.000000	1225	0.00434	7.33145e-02	0.220	0.00707	0.00000e+00	2.91619e+08	10	1	1
7.00000	1.51185	30.000000	1225	0.00434	9.82388e-01	0.220	0.00707	0.00000e+00	2.91619e+08	10	1	1
7.00000	1.51185	30.000000	1225	0.00434	1.31636e+01	0.220	0.00707	0.00000e+00	2.91619e+08	10	1	1
7.00000	1.51185	30.000000	1225	0.00434	1.76388e+02	0.220	0.00707	0.00000e+00	2.91619e+08	10	1	1
7.00000	1.51185	30.000000	1225	0.00434	2.36354e+03	0.220	0.00707	0.00000e+00	2.91619e+08	10	1	1
7.00000	1.51185	30.000000	1225	0.00620	7.33145e-02	0.300	0.01442	0.00000e+00	1.14014e+08	10	1	1
7.00000	1.51185	30.000000	1225	0.00620	9.82388e-01	0.300	0.01442	0.00000e+00	1.14014e+08	10	1	1
7.00000	1.51185	30.000000	1225	0.00620	1.31636e+01	0.300	0.01442	0.00000e+00	1.14014e+08	10	1	1
7.00000	1.51185	30.000000	1225	0.00620	1.76388e+02	0.300	0.01442	0.00000e+00	1.14014e+08	10	1	1
7.00000	1.51185	30.000000	1225	0.00620	2.36354e+03	0.300	0.01442	0.00000e+00	1.14014e+08	10	1	1
7.00000	1.51185	30.000000	1225	0.01562	7.33145e-02	0.550	0.09151	6.14831e-01	1.16590e+07	0	0	0
7.00000	1.51185	30.000000	1225	0.01562	9.82388e-01	0.550	0.09151	1.15790e+01	1.16590e+07	0	0	0
7.00000	1.51185	30.000000	1225	0.01562	1.31636e+01	0.550	0.09151	2.51283e+02	1.16590e+07	0	0	0
7.00000	1.51185	30.000000	1225	0.01562	1.76388e+02	0.550	0.09151	6.03625e+03	1.16590e+07	0	0	0
7.00000	1.51185	30.000000	1225	0.01562	2.36354e+03	0.550	0.09151	1.76631e+05	1.16590e+07	0	0	0
7.00000	1.51185	30.000000	1225	0.05162	7.33145e-02	1.000	1.00000	0.00000e+00	8.72256e+05	10	1	1
7.00000	1.51185	30.000000	1225	0.05162	9.82388e-01	1.000	1.00000	2.71487e+00	8.72256e+05	1	0	0
7.00000	1.51185	30.000000	1225	0.05162	1.31636e+01	1.000	1.00000	4.65405e+01	8.72256e+05	1	0	0
7.00000	1.51185	30.000000	1225	0.05162	1.76388e+02	1.000	1.00000	9.21087e+02	8.72256e+05	1	0	0
7.00000	1.51185	30.000000	1225	0.05162	2.36354e+03	1.000	1.00000	0.00000e+00	8.72256e+05	10	1	1
7.00000	1.51185	30.000000	1500	0.00117	7.33145e-02	0.100	0.00115	0.00000e+00	1.50740e+09	10	1	1
7.00000	1.51185	30.000000	1500	0.00117	9.82388e-01	0.100	0.00115	0.00000e+00	1.50740e+09	10	1	1
7.00000	1.51185	30.000000	1500	0.00117	1.31636e+01	0.100	0.00115	0.00000e+00	1.50740e+09	10	1	1
7.00000	1.51185	30.000000	1500	0.00117	1.76388e+02	0.100	0.00115	0.00000e+00	1.50740e+09	10	1	1
7.00000	1.51185	30.000000	1500	0.00117	2.36354e+03	0.100	0.00115	0.00000e+00	1.50740e+09	10	1	1
7.00000	1.51185	30.000000	1500	0.00289	7.33145e-02	0.220	0.00707	0.00000e+00	1.91094e+09	10	1	1
7.00000	1.51185	30.000000	1500	0.00289	9.82388e-01	0.220	0.00707	0.00000e+00	1.91094e+09	10	1	1
7.00000	1.51185	30.000000	1500	0.00289	1.31636e+01	0.220	0.00707	0.00000e+00	1.91094e+09	10	1	1
7.00000	1.51185	30.000000	1500	0.00289	1.76388e+02	0.220	0.00707	0.00000e+00	1.91094e+09	10	1	1
7.00000	1.51185	30.000000	1500	0.00289	2.36354e+03	0.220	0.00707	0.00000e+00	1.91094e+09	10	1	1
7.00000	1.51185	30.000000	1500	0.00414	7.33145e-02	0.300	0.01442	0.00000e+00	4.66136e+08	10	1	1
7.00000	1.51185	30.000000	1500	0.00414	9.82388e-01	0.300	0.01442	0.00000e+00	4.66136e+08	10	1	1
7.00000	1.51185	30.000000	1500	0.00414	1.31636e+01	0.300	0.01442	0.00000e+00	4.66136e+08	10	1	1
7.00000	1.51185	30.000000	1500	0.00414	1.76388e+02	0.300	0.01442	0.00000e+00	4.66136e+08	10	1	1
7.00000	1.51185	30.000000	1500	0.00414	2.36354e+03	0.300	0.01442	0.00000e+00	4.66136e+08	10	1	1
7.00000	1.51185	30.000000	1500	0.01041	7.33145e-02	0.550	0.09151	0.00000e+00	3.16016e+07	10	1	1
7.00000	1.51185	30.000000	1500	0.01041	9.82388e-01	0.550	0.09151	0.00000e+00	3.16016e+07	10	1	1
7.00000	1.51185	30.000000	1500	0.01041	1.31636e+01	0.550	0.09151	0.00000e+00	3.16016e+07	10	1	1
7.00000	1.51185	30.000000	1500	0.01041	1.76388e+02	0.550	0.09151	0.00000e+00	3.16016e+07	10	1	1
7.00000	1.51185	30.000000	1500	0.01041	2.36354e+03	0.550	0.09151	0.00000e+00	3.16016e+07	10	1	1
7.00000	1.51185	30.000000	1500	0.03443	7.33145e-02	1.000	1.00000	1.30406e+00	2.07245e+06	1	0	0
7.00000	1.51185	30.000000	1500	0.03443	9.82388e-01	1.000	1.00000	3.62763e+00	2.07245e+06	1	0	0
7.00000	1.51185	30.000000	1500	0.03443	1.31636e+01	1.000	1.00000	2.98652e+01	2.07245e+06	0	0	0
7.00000	1.51185	30.000000	1500	0.03443	1.76388e+02	1.000	1.00000	1.06584e+03	2.07245e+06	0	0	0
7.00000	1.51185	30.000000	1500	0.03443	2.36354e+03	1.000	1.00000	0.00000e+00	2.07245e+06	10	1	1
11.00000	4.57418	5.150000	400	0.01644	7.33145e-02	0.100	0.00115	0.00000e+00	7.72385e+07	10	1	1
11.00000	4.57418	5.150000	400	0.01644	9.82388e-01	0.100	0.00115	0.00000e+00	7.72385e+07	10	1	1
11.00000	4.57418	5.150000	400	0.01644	1.31636e+01	0.100	0.00115	0.00000e+00	7.72385e+07	10	1	1
11.00000	4.57418	5.150000	400	0.01644	1.76388e+02	0.100	0.00115	0.00000e+00	7.72385e+07	10	1	1
11.00000	4.57418	5.150000	400	0.01644	2.36354e+03	0.100	0.00115	3.76414e+07	7.72385e+07	0	0	0
11.00000	4.57418	5.150000	400	0.04070	7.33145e-02	0.220	0.00707	0.00000e+00	4.86570e+07	10	1	1
11.00000	4.57418	5.150000	400	0.04070	9.82388e-01	0.220	0.00707	0.00000e+00	4.86570e+07	10	1	1
11.00000	4.57418	5.150000	400	0.04070	1.31636e+01	0.220	0.00707	3.45554e+06	4.86570e+07	1	0	0
11.00000	4.57418	5.150000	400	0.04070	1.76388e+02	0.220	0.00707	0.00000e+00	4.86570e+07	10	1	1
11.00000	4.57418	5.150000	400	0.04070	2.36354e+03	0.220	0.00707	0.00000e+00	4.86570e+07	10	1	1
11.00000	4.57418	5.150000	400	0.05815	7.33145e-02	0.300	0.01442	0.00000e+00	2.47864e+07	10	1	1
11.00000	4.57418	5.150000	400	0.05815	9.82388e-01	0.300	0.01442	0.00000e+00	2.47864e+07	10	1	1
11.00000	4.57418	5.150000	400	0.05815	1.31636e+01	0.300	0.01442	4.67402e-01	2.47864e+07	1	0	0
11.00000	4.57418	5.150000	400	0.05815	1.76388e+02	0.300	0.01442	0.00000e+00	2.47864e+07	10	1	1
11.00000	4.57418	5.150000	400	0.05815	2.36354e+03	0.300	0.01442	0.00000e+00	2.47864e+07	10	1	1
11.00000	4.57418	5.150000	400	0.14646	7.33145e-02	0.550	0.09151	0.00000e+00	3.58100e+06	10	1	1
11.00000	4.57418	5.150000	400	0.14646	9.82388e-01	0.550	0.09151	0.00000e+00	3.58100e+06	10	1	1
11.00000	4.57418	5.150000	400	0.14646	1.31636e+01	0.550	0.09151	0.00000e+00	3.58100e+06	10	1	1
11.00000	4.57418	5.150000	400	0.14646	1.76388e+02	0.550	0.09151	0.00000e+00	3.58100e+06	10	1	1
11.00000	4.57418	5.150000	400	0.14646	2.36354e+03	0.550	0.09151	0.00000e+00	3.58100e+06	10	1	1
11.00000	4.57418	5.150000	400	0.48417	7.33145e-02	1.000	1.00000	0.00000e+00	3.12075e+05	10	1	1
11.00000	4.57418	5.150000	400	0.48417	9.82388e-01	1.000	1.00000	0.00000e+00	3.12075e+05	10	1	1
11.00000	4.57418	5.150000	400	0.48417	1.31636e+01	1.000	1.00000	0.00000e+00	3.12075e+05	10	1	1
11.00000	4.57418	5.150000	400	0.48417	1.76388e+02	1.000	1.00000	0.00000e+00	3.12075e+05	10	1	1
11.00000	4.57418	5.150000	400	0.48417	2.36354e+03	1.000	1.00000	0.00000e+00	3.12075e+05	10	1	1
11.00000	4.57418	5.150000	675	0.00577	7.33145e-02	0.100	0.00115	3.65607e+04	3.38203e+09	1	0	0
11.00000	4.57418	5.150000	675	0.00577	9.82388e-01	0.100	0.00115	4.60364e+05	3.38203e+09	1	0	0
11.00000	4.57418	5.150000	675	0.00577	1.31636e+01	0.100	0.00115	4.65884e+06	3.38203e+09	1	0	0
11.00000	4.57418	5.150000	675	0.00577	1.76388e+02	0.100	0.00115	2.52244e+07	3.38203e+09	0	0	0
11.00000	4.57418	5.150000	675	0.00577	2.36354e+03	0.100	0.00115	0.00000e+00	3.38203e+09	10	1	1
11.00000	4.57418	5.150000	675	0.01429	7.33145e-02	0.220	0.00707	0.00000e+00	6.76612e+08	10	1	1
11.00000	4.57418	5.150000	675	0.01429	9.82388e-01	0.220	0.00707	0.00000e+00	6.76612e+08	10	1	1
11.00000	4.57418	5.150000	675	0.01429	1.31636e+01	0.220	0.00707	4.65884e+06	6.76612e+08	1	0	0
11.00000	4.57418	5.150000	675	0.01429	1.76388e+02	0.220	0.00707	0.00000e+00	6.76612e+08	10	1	1
11.00000	4.57418	5.150000	675	0.01429	2.36354e+03	0.220	0.00707	0.00000e+00	6.76612e+08	10	1	1
11.00000	4.57418	5.150000	675	0.02042	7.33145e-02	0.300	0.01442	0.00000e+00	2.93849e+08	10	1	1
11.00000	4.57418	5.150000	675	0.02042	9.82388e-01	0.300	0.01442	0.00000e+00	2.93849e+08	10	1	1
11.00000	4.57418	5.150000	675	0.02042	1.31636e+01	0.300	0.01442	0.00000e+00	2.93849e+08	10	1	1
11.00000	4.57418	5.150000	675	0.02042	1.76388e+02	0.300	0.01442	0.00000e+00	2.93849e+08	10	1	1
11.00000	4.57418	5.150000	675	0.02042	2.36354e+03	0.300	0.01442	4.12879e+07	2.93849e+08	0	0	0
11.00000	4.57418	5.150000	675	0.05143	7.33145e-02	0.550	0.09151	0.00000e+00	3.39745e+07	10	1	1
11.00000	4.57418	5.150000	675	0.05143	9.82388e-01	0.550	0.09151	0.00000e+00	3.39745e+07	10	1	1
11.00000	4.57418	5.150000	675	0.05143	1.31636e+01	0.550	0.09151	0.00000e+00	3.39745e+07	10	1	1
11.00000	4.57418	5.150000	675	0.05143	1.76388e+02	0.550	0.09151	0.00000e+00	3.39745e+07	10	1	1
11.00000	4.57418	5.150000	675	0.05143	2.36354e+03	0.550	0.09151	0.00000e+00	3.39745e+07	10	1	1
11.00000	4.57418	5.150000	675	0.17002	7.33145e-02	1.000	1.00000	0.00000e+00	2.66809e+06	10	1	1
11.00000	4.57418	5.150000	675	0.17002	9.82388e-01	1.000	1.00000	0.00000e+00	2.66809e+06	10	1	1
11.00000	4.57418	5.150000	675	0.17002	1.31636e+01	1.000	1.00000	0.00000e+00	2.66809e+06	10	1	1
11.00000	4.57418	5.150000	675	0.17002	1.76388e+02	1.000	1.00000	0.00000e+00	2.66809e+06	10	1	1
11.00000	4.57418	5.150000	675	0.17002	2.36354e+03	1.000	1.00000	0.00000e+00	2.66809e+06	10	1	1
11.00000	4.57418	5.150000	950	0.00291	7.33145e-02	0.100	0.00115	0.00000e+00	5.87001e+09	10	1	1
11.00000	4.57418	5.150000	950	0.00291	9.82388e-01	0.100	0.00115	0.00000e+00	5.87001e+09	10	1	1
11.00000	4.57418	5.150000	950	0.00291	1.31636e+01	0.100	0.00115	0.00000e+00	5.87001e+09	10	1	1
11.00000	4.57418	5.150000	950	0.00291	1.76388e+02	0.100	0.00115	0.00000e+00	5.87001e+09	10	1	1
11.00000	4.57418	5.150000	950	0.00291	2.36354e+03	0.100	0.00115	0.00000e+00	5.87001e+09	10	1	1
11.00000	4.57418	5.150000	950	0.00722	7.33145e-02	0.220	0.00707	3.65607e+04	1.28354e+10	1	0	0
11.00000	4.57418	5.150000	950	0.00722	9.82388e-01	0.220	0.00707	4.60364e+05	1.28354e+10	1	0	0
11.00000	4.57418	5.150000	950	0.00722	1.31636e+01	0.220	0.00707	4.65884e+06	1.28354e+10	1	0	0
11.00000	4.57418	5.150000	950	0.00722	1.76388e+02	0.220	0.00707	2.84312e+07	1.28354e+10	1	0	0
11.00000	4.57418	5.150000	950	0.00722	2.36354e+03	0.220	0.00707	0.00000e+00	1.28354e+10	10	1	1
11.00000	4.57418	5.150000	950	0.01031	7.33145e-02	0.300	0.01442	3.65607e+04	2.80884e+09	1	0	0
11.00000	4.57418	5.150000	950	0.01031	9.82388e-01	0.300	0.01442	4.60364e+05	2.80884e+09	1	0	0
11.00000	4.57418	5.150000	950	0.01031	1.31636e+01	0.300	0.01442	4.65884e+06	2.80884e+09	1	0	0
11.00000	4.57418	5.150000	950	0.01031	1.76388e+02	0.300	0.01442	2.84312e+07	2.80884e+09	1	0	0
11.00000	4.57418	5.150000	950	0.01031	2.36354e+03	0.300	0.01442	8.96115e+07	2.80884e+09	0	0	0
11.00000	4.57418	5.150000	950	0.02597	7.33145e-02	0.550	0.09151	9.79140e+03	1.77208e+08	0	0	0
11.00000	4.57418	5.150000	950	0.02597	9.82388e-01	0.550	0.09151	1.11219e+05	1.77208e+08	0	0	0
11.00000	4.57418	5.150000	950	0.02597	1.31636e+01	0.550	0.09151	8.91820e+05	1.77208e+08	0	0	0
11.00000	4.57418	5.150000	950	0.02597	1.76388e+02	0.550	0.09151	4.81894e+06	1.77208e+08	0	0	0
11.00000	4.57418	5.150000	950	0.02597	2.36354e+03	0.550	0.09151	4.02033e+07	1.77208e+08	0	0	0
11.00000	4.57418	5.150000	950	0.08584	7.33145e-02	1.000	1.00000	0.00000e+00	1.13997e+07	10	1	1
11.00000	4.57418	5.150000	950	0.08584	9.82388e-01	1.000	1.00000	0.00000e+00	1.13997e+07	10	1	1
11.00000	4.57418	5.150000	950	0.08584	1.31636e+01	1.000	1.00000	0.00000e+00	1.13997e+07	10	1	1
11.00000	4.57418	5.150000	950	0.08584	1.76388e+02	1.000	1.00000	0.00000e+00	1.13997e+07	10	1	1
11.00000	4.57418	5.150000	950	0.08584	2.36354e+03	1.000	1.00000	0.00000e+00	1.13997e+07	10	1	1
11.00000	4.57418	5.150000	1225	0.00175	7.33145e-02	0.100	0.00115	0.00000e+00	1.14605e+09	10	1	1
11.00000	4.57418	5.150000	1225	0.00175	9.82388e-01	0.100	0.00115	0.00000e+00	1.14605e+09	10	1	1
11.00000	4.57418	5.150000	1225	0.00175	1.31636e+01	0.100	0.00115	0.00000e+00	1.14605e+09	10	1	1
11.00000	4.57418	5.150000	1225	0.00175	1.76388e+02	0.100	0.00115	0.00000e+00	1.14605e+09	10	1	1
11.00000	4.57418	5.150000	1225	0.00175	2.36354e+03	0.100	0.00115	0.00000e+00	1.14605e+09	10	1	1
11.00000	4.57418	5.150000	1225	0.00434	7.33145e-02	0.220	0.00707	0.00000e+00	4.45908e+10	10	1	1
11.00000	4.57418	5.150000	1225	0.00434	9.82388e-01	0.220	0.00707	0.00000e+00	4.45908e+10	10	1	1
11.00000	4.57418	5.150000	1225	0.00434	1.31636e+01	0.220	0.00707	0.00000e+00	4.45908e+10	10	1	1
11.00000	4.57418	5.150000	1225	0.00434	1.76388e+02	0.220	0.00707	0.00000e+00	4.45908e+10	10	1	1
11.00000	4.57418	5.150000	1225	0.00434	2.36354e+03	0.220	0.00707	0.00000e+00	4.45908e+10	10	1	1
11.00000	4.57418	5.150000	1225	0.00620	7.33145e-02	0.300	0.01442	0.00000e+00	4.37899e+11	10	1	1
11.00000	4.57418	5.150000	1225	0.00620	9.82388e-01	0.300	0.01442	0.00000e+00	4.37899e+11	10	1	1
11.00000	4.57418	5.150000	1225	0.00620	1.31636e+01	0.300	0.01442	0.00000e+00	4.37899e+11	10	1	1
11.00000	4.57418	5.150000	1225	0.00620	1.76388e+02	0.300	0.01442	0.00000e+00	4.37899e+11	10	1	1
11.00000	4.57418	5.150000	1225	0.00620	2.36354e+03	0.300	0.01442	0.00000e+00	4.37899e+11	10	1	1
11.00000	4.57418	5.150000	1225	0.01562	7.33145e-02	0.550	0.09151	0.00000e+00	8.13431e+08	10	1	1
11.00000	4.57418	5.150000	1225	0.01562	9.82388e-01	0.550	0.09151	4.60364e+05	8.13431e+08	1	0	0
11.00000	4.57418	5.150000	1225	0.01562	1.31636e+01	0.550	0.09151	4.65884e+06	8.13431e+08	1	0	0
11.00000	4.57418	5.150000	1225	0.01562	1.76388e+02	0.550	0.09151	2.84312e+07	8.13431e+08	1	0	0
11.00000	4.57418	5.150000	1225	0.01562	2.36354e+03	0.550	0.09151	6.42621e+07	8.13431e+08	0	0	0
11.00000	4.57418	5.150000	1225	0.05162	7.33145e-02	1.000	1.00000	0.00000e+00	3.57151e+07	10	1	1
11.00000	4.57418	5.150000	1225	0.05162	9.82388e-01	1.000	1.00000	0.00000e+00	3.57151e+07	10	1	1
11.00000	4.57418	5.150000	1225	0.05162	1.31636e+01	1.000	1.00000	0.00000e+00	3.57151e+07	10	1	1
